text	label
1826, the year of the great cholera epidemic, was a time of great excitement and anxiety. 1826, the year of the great cholera epidemic, was a time of great excitement and anxiety. 1826, the year of the great cholera	1
if no painful complications arise, until the patient is cured	0
34 The writer has found that the patient will not suffer if he is given less than fifty grains per week. 35 The writer has found that the patient will not suffer if he is given less than fifty grains per week. 35 The writer has found that the patient will not suffer	1
but this question at stake involves that which they won't consider as anything but weak, and that is the heart element	0
10 But there is a tension between the wisdom of the lawmakers and the power of the people. 11 11 The people have the power to make laws, but the lawmakers have the wisdom to make them. 12 12 The people have the power to make laws,	1
for if this happens, the work of months is undone and the poor victim is drawn back to his old habits by his loss of self control	0
38 it is then that the law should step in and the State provide the ways and means to permanent recovery. It is then that the law should step in and the State provide the ways and means to permanent recovery. 38 it is then that the law should step in and the State provide	1
for if the warden could not arrest a man personally until he was certain that he had in his possession trout less than six inches long it would practically nullify the law, for anyone breaking the law will naturally conceal his offense	0
1. That the person is in the act of committing a violation of the law. 2. That the person is about to commit a violation of the law. 3. That the person has committed a violation of the law. 4. That the person has committed a violation of the law, and that the evidence of the same is in his possession. 5. That the person has committed a violation of the law, and that the evidence of the same is in his possession, and	1
though it is enough if the party arresting touch the other, "even with the end of his finger."	0
1. as when a man is seized by a mob and carried off to jail.) 2. as when a man is seized by a mob and carried off to jail.) 2. as when a man is seized by a mob and carried off to jail.) 2. as when a man	1
But with the growing demand for more stringent enactments for the preservation of game and the increasing complexity of statutes for this purpose it was found no longer practicable to include the burden of enforcing them among the duties devolving upon general officers, and their enforcement has consequently been intrusted to special officials, usually called game wardens.	0
1897 The present system of enforcing game laws, however, is not satisfactory. 1897 It is not satisfactory because the men who are charged with the duty of enforcing these laws are not trained in the science of biology, and have no knowledge of the habits of wild animals. 1897 They are not accustomed to the work, and they do not understand the principles on which the laws are based. 1897 They are not able to distinguish between the different species of birds and beasts, and they do not know how to tell whether	1
Thus when the selling of adulterated milk is made a crime, ignorance that the milk sold is below the standard fixed by law is no defense.	0
1. It is not necessary that the person doing the prohibited act should know that he is doing wrong. 2. It is not necessary that the person doing the prohibited act should know that he is doing wrong. 3. It is not necessary that the person doing the prohibited act should know that	1
but usually the warden is inclined to overestimate this obstacle	0
it is the fate of all wardens, and the really clever ones are only stirred to increased efforts by this difficulty. 1. It is the fate of all wardens, and the really clever ones are only stirred to increased efforts by this difficulty. 2. It is the fate of all	1
so that his master was able to seize the game and apprehend the culprits	0
and the warden was able to secure a conviction.  139	1
if he finds the doors or windows open and no one to answer his knock, he may enter	0
1. If the warden is satisfied that the meat is not yet cooked, he may enter the place without a warrant. 2. If the warden is satisfied that the meat is not yet cooked, he may enter the place without a warrant. 3. If the warden is satisfied	1
'Twas jealousy.	0
154 Ted had been so foolish. [missing sentence describing a cause or reason] Did he	1
So the feast broke up.	0
126. "Well, I'm glad to see you, lads," said he,	1
though I restrained many things	0
but I did not think it right to say anything about the circumstances under which I had received it	1
if the landlord had his rights it's on the parish John'd be years ago	0
I'll be as poor as a church mouse, and I'll have to go to the workhouse.  [p. 35]  [p. 36]  [p	1
provided that punishment does not take the form of the acquisition of territory by any non-American Power.'"	0
1888. THE DRAGO DOCTRINE. 157 that the debtors are not in a position to pay, and that the debt is not due." 18	1
but wherever there are women and luxury there will French trade flourish, and further, in machinery of many kinds France, if equalled by any other nation for excellence, is equalled by England alone	0
1890, she had a trade of $ and in 1900 it was $ she had a trade of $ and in 1900 it was $120	1
for in the wars which these Indians had with those of the kingdoms of Peru they took it, and from it is called the River of Plate, of which the country hath taken the name."	0
1. because he was not able to make any discovery of gold or silver in Brazil. 2. because he was not able to make any discovery of gold or silver in Brazil. 3. because he was not able to make any discovery of gold or silver in Brazil. 4. because he was not able to make any discovery of gold or silver in Brazil. 5. because he	1
But if the religious indifference spreads downwards, Argentina, like France, may see her population dwindle, and her army decay, and may be prevented from taking a high position among world Powers.	0
100,000 Catholics are not in communion with Rome. [The missing sentence describes a tension between the number of Catholics in Argentina and the number of those who are not in communion with Rome.]  Wahl, O. W. (1875). The land of the czar: a sketch of Russian America. New York: D. Appleton & Co. p.	1
Cavendish, therefore, named the deserted settlement the Town of Famine, and it retains the name of Port Famine to this day."	0
1592, the Spaniards had abandoned the place, and the English had not yet returned. [George Frisbie Hoar, American attorney and politician, 1832-1904] 1592, the Spaniards had abandoned the place, and	1
though the rain does not fall in sufficient quantity	0
but the heat is excessive during the summer months.  139	1
so that the nation's sons may find a new path of life, and the navy a fresh source from which to draw sailors in case of an emergency."	0
and it is not likely that he will ever be a sailor in the ordinary sense of the word. 123 The Argentine sailor is a land-conscript, laboriously taught an unfamiliar art, which he learns wonderfully well. 123  It is not likely that he will ever be a sailor in the ordinary sense of the word. 123 The Argentine sailor is	1
but we shall lose the whole meaning of this celebration-we shall fail completely to learn its lesson-if we give ourselves up to the contemplation of our past and the glorification of ourselves	0
but it is equally natural that we should feel a little ashamed of the fact that we have not yet learned to apply those principles to the condition of our fellow-men.  1	1
though this in one instance may be the instrument of good, it is the customary weapon by which free governments are destroyed."	0
If, indeed, there be such a power, it must be found in the clause which declares that all powers not delegated to the United States, nor prohibited to the States, are reserved to the States respectively, or to the people." 105. 106. 10	1
It is because the Republican party owes its power, in large part at least, to the support of the manufacturers, and depends for the sinews of war on the “fat fried out of" them, to use the phrase of one who was high in the party councils.	0
The politicians and the protected interests have formed an unhallowed partnership, to which the manufacturers have contributed cash in the guise of campaign contributions and the politicians have contributed time and speeches.  The politicians and the protected interests have formed an unhallowed partnership, to which the manufacturers have contributed cash in the guise of campaign contributions and the politicians have contributed time and speeches.  The politicians and the protected interests have formed an unhallowed partnership, to which the manufacturers have contributed cash in the guise of campaign contributions and the	1
But, as we meet to commemorate their acts, it becomes us to inquire how their work is faring in our hands, how we are preserving and maintaining the heritage of principle which they handed down to us.	0
But the past is not dead; it is not even past.   [The Barrys, by Shan F. Bullock (1898)]	1
It must be construed, therefore, in subordination to it; and cannot supercede or interfere with any other of its fundamental provisions.	0
1. It would be absurd to suppose that the framers of the Constitution intended to give the President and Senate the power to destroy the Constitution itself. 2. It would be absurd to suppose that the framers of the Constitution intended to give the President and Senate the power to destroy the Constitution itself. 3. It would be absurd to suppose that the framers of the Constitution intended to give	1
because law sinks into being merely the will of an arbitrary ruler or a selfish class, and ceases to be the will of the whole community	0
without law there is no true liberty.  168	1
so that no legislation on burning questions was possible	0
and yet the country has gone on prosperously.	1
if we look nearer home, must we assume that Senators Platt and Depew represent the character and purpose of New York	0
1896, when the people were asked to choose between him and Mr. Hanna, they chose Mr. Hanna.  1918	1
but sad at heart you will always find him	0
but the fear of death is on his meeting with her.  14	1
because of the manhood he did possess	0
15 and Other Essays for he was a man who had to live in a world that was	1
Englishmen were therefore jealous of any favor shown to their commercial rivals.	0
118 WILLIAM THE GREAT OF ENGLAND. 119 The Dutch were regarded as enemies. 120 The English were regarded as friends. 121	1
though to leave is like tearing out his living heart, and turns gray face toward an unknown land,such sacrifice renews the courage of us all	0
beyond the sea, is a revelation of the highest order.  140	1
But conscience spake on.	0
It was a struggle between two natures, and the one was too weak to conquer the other.	1
Another chief cause of William's unpopularity was his partiality to his own countrymen.	0
1688-1689. 137 1688-1689. 138 The cause of this was that he had been a Protestant	1
The result of this is a compromise: the compromise is called Thaw.	0
100 years ago the people of New England were as much strangers to the idea of a national government as they are now to the idea of a world government. 100 years ago the people of New England were as much strangers to the idea of a national government as they are now to	1
Nevertheless, I said to myself, "You'd better keep a cool head, my boy, or you are in for a night of it.	0
100 miles from the nearest settlement, and with no chance of help, to turn back would be madness. 124. THE CAMP. 125. THE CAMP. 126. THE CAMP. 127. THE CAMP.	1
for, apart from the comfort that a fire would give, it is necessary, at night, to keep off the wild beasts	0
124 THE ANNALS OF SURGERY. [VOL. XLVIII.  1899	1
but it is truth to say I enjoyed every step of it	0
I was safe; I knew where I was; and I could have walked till morning.  But I was alone, and I was afraid.  I was alone, and I was afraid	1
so that the footing could not be determined, and at short intervals we nearly went out of sight in holes under the treacherous carpeting	0
and the result was that we were compelled to crawl on hands and knees, and to use our feet as if they had been hands.  13	1
though without that keen feeling of exhilarating flight that she had in the morning	0
but she could not be sure that the dogs would not overtake her. 1.06348 CONTEXT: The following passage comes from Thucydides Mythistoricus, a	1
if the guide swears he caught them Saturday night	0
provided that he does not do so with the intention of breaking the law. 123	1
for I could not understand them	0
1881	1
but he rarely talked with anybody	0
1000 pages of it. 1000 pages of it. 1000 pages of it. 1000 pages of it. 1000	1
So I transacted business with him in Wusih dialect.	0
1920, Water is Yellow. This was Shanghai! A money changer spoke with a Wusih accent. How strange that I didn't find Shanghai strange! 1920,	1
The Sultan, in consequence of all these reverses, was obliged to yield, and peace was at last established by the Treaty of Adrianople of the 14th September, 1829.	0
1829. The Russians were now masters of the whole of Asia Minor.	1
if he would not risk the loss of the hard-won earnings of the whole year	0
100 miles from the nearest settlement. 100 miles from the nearest settlement. 100 miles from the nearest settlement. 100 miles from the nearest settlement	1
but are strongly mixed with Finnish and Mongolian elements	0
but are rather of Mongolian. 124. 125. 12	1
owing to which, on the 6th July, the Persians lost the battle of Nakhitshevan, on the 7th the fortress of Abbas Adad, and soon after the battle of Abaran	0
136 and thus weakened the power of his enemy.  15	1
It is said, however, that many of them have since come back.	0
1860 was the last date at which the population of the Crimea was accurately ascertained. 1860 was the last date at which the population of the Crimea was accurately as	1
though disastrous to their arms, as a natural and necessary phase of their political development	0
236 and they were not slow to recognize the advantages of the English system of government. 237 The answer is consistent with the beliefs and expository style of the historical context because	1
The cause of this indifference is the absence of landed property amongst the peasants.	0
152 The Russian cares little for his parental hearth, or for the parish soil he helps to cultivate. 153 In their villages the Russians feel themselves intimately bound only to their families, their neighbours, to the parish, or to individuals, but not to the ground or the place	1
so our mind, when it thinks and wills according to its innermost conscience, shows us the true Way	0
103 104 THE LAND OF THE CZAR. the mind, when purified, would reflect the heavenly reason as it is. 105. The Shingaku was a	1
But the toleration of various religions and the many attemps at compromise have been characteristic of the whole history.	0
1. It was not enough to be true, it was necessary to be recognized as such. 2. It was not enough to be good, it was necessary to be recognized as such. 3. It was not enough to be right, it was necessary to be recognized as such.	1
Thus we see in the mythology a certain cycle of the oppositions of the two struggling principles or powers.	0
1000 years later, the same distinction was made between the gods of the sky and those of the earth. 1000 years later, the same distinction was made between the gods	1
So she mounted her motor-cycle and went off, intending to let Headquarters see how very unpleasant she could make herself when they would not attend to her wishes.	0
She had been feeling like that lately, as if she rather wanted to blow someone up.  [Sarah Knowles Bolton]  (1907)  Charles E. Bolton: A Memorial Sketch.  Boston: Houghton Mifflin Co.  p. 15	1
But she was not by any means out of the wood, for not a quarter of a mile further her groping sight revealed another black mass, this time so big that it was visible without the aid of a shell-burst.	0
145	1
But the unnaturalized alien was still, for industrial purposes, as free as the citizen, and had the protection of law.	0
10,000 of these were probably foreigners. 10,000 of these were probably foreigners. 10,000 of these were probably foreigners. 1	1
because his persons are still so near to the symbolic, they have so little character and psychology of their own, that they do not mind serving as mouthpieces	0
because he was a dramatist, and his aim was to make the audience feel the tragedy of the situation. 125. Comic irony is used by Aristophanes with great freedom. 126. It is a kind of wit, and is often employed in the dialogue of	1
although in the detail of historical development it started at a different point from the modern	0
163 164 LETTERS but it was not the same kind of realism as that of the modern stage.  16	1
Thucydides is not moralizing, or actuated by malignity.	0
134 He really saw an agency called Fortune at work; for he had no general conception of natural law to exclude such an agency. 135. 136. 1	1
if the Peloponnesians had been more energetic	0
3. If they had been willing to take advantage of the situation. 4. Thucyd	1
But this was the exception and not the rule; hence the position we take, that mining in Socorro county dates from the close of 1882.	0
1885, however, was a disastrous year, and the product fell to $ was still worse, and the product was only $ was better, but the product	1
if sought before the disease has made too much progress	0
but the patient must be able to bear the change of climate.  1	1
Thus Albuquerque Academy was opened in the fall of 1879, with a principal and one assistant.	0
	1
so that it is not likely that it will ever pay again to work these deposits for turquoise	0
100 years ago, when the price of silver was high, and the demand for it great. 100 years ago, when the price of silver was high, and the demand for	1
but this is not certain, and indeed the exact interpretation of this part of the curve is especially difficult	0
153 it is possible that the point c' in the three figures under discussion, where the descent of the lever changes in rate, becoming less rapid, corresponds to the end of the outflow	1
In speaking therefore of the work which can be done by a muscle, we may use as a standard a cubic unit of bulk, or, the specific gravity of the muscle being the same, a unit of weight.	0
136 THE FEDERAL GOVERNMENT AND THE STATES. 137. It follows that the work done by a muscle depends upon the nature of the stimulus applied to it. 138. It follows that the work done by a muscle depends upon the nature of the stimulus applied to it. 139. It follows that the work done by a muscle depends upon	1
for it is stated to have been observed when the whole length of the nerve including the superior cervical ganglion had been removed	0
1246. when the blood-vessels have regained their tone. 1247. It is probable that the recovery of tone is due to the re-establishment of the normal relations between the sympathetic and the blood-vessel walls. 1248. In the absence	1
so that a considerable portion of the whole blood ebbs and flows, so to speak, according to circumstances from skin to viscera and from viscera to skin	0
1. The result is that the blood is kept circulating freely through the whole body, and the temperature of the body is maintained at a normal level. 2. The result is that the blood is kept circulating freely through the whole body, and the temperature of the body is maintained at a normal level	1
There are reasons however for thinking that these muscle currents have no such fundamental origin, that they are in fact of surface and indeed of artificial origin.	0
1. It is not necessary to suppose that the particles are all alike, but that they vary in size and strength, and that the muscles of different animals are made up of particles of different sizes and strengths. 2. It is not necessary to suppose that the particles are all alike, but that	1
though there can be little doubt that the latter is dependent on the former	0
1. It is probable that the physical electrotonic current is not always present, even when the physiological electrotonic current is. 2. It is probable that the physical electrotonic current	1
if the interrupted current we get a tetanus	0
128	1
The real cause of the flow is the ventricular stroke, and this is sufficient to drive the blood from the left ventricle to the right auricle, even when every muscle of the body is at rest and breathing is for a while stopped, when therefore all the helps we are speaking of are wanting.	0
1. The real cause of the circulation is the pressure of the blood upon the walls of the arteries. 2. The real cause of the circulation is the pressure of the blood upon the walls of the arteries. 3. The real cause of the circulation is the pressure of the blood upon the walls of the arteries. 4. The real cause of the circulation is the pressure of the blood upon the walls of the arteries. 5. The real cause of the circulation is the pressure of the blood upon the walls of the arteries. 6. The real cause of the circulation is the	1
so that eventually every revelation made in Greek came with wings	0
1. They became the teachers of the race. 2. They became the teachers of the world. 3. They became the teachers of the world. 4. They became the teachers of	1
for the seeing eye, the hearing ear, are the foundation of greatness	0
1000 years before Christ. 1000 years before Christ. 1000 years before Christ. 1000 years before Christ. 1000	1
This year is taken because it is the first in which the report of the selectmen is found to have been printed.	0
1 The increase in the number of paupers is due to the fact that the number of able-bodied men has increased, and that the number of children has also increased. 2 The increase in the number of able-bodied men is due to the fact that the number of immigrants has increased.	1
They have, however, been paid for by credits upon the account between the town and the State almshouse, and have cost the town less there than they would have cost here.	0
1. We do not mean to say that the town has not been entitled to expect some return for its expenditure. 2. We do not mean to say that the town has not been entitled to expect some return for its expenditure. 3. We do not mean to say that the town has not been entitled to expect some return for its expenditure. 4. We do not mean to say	1
Therefore the said third part was ordered to be taken into the King's hand, and they were to be summoned to be there at the next court, to wit, on Tuesday next after Michaelmas.	0
The sheriff had not sent the writ, and therefore Sibyl could not sue.  [The sheriff had not sent the writ, and therefore Sibyl could not sue.]  [The sheriff had not sent the writ, and therefore Sibyl could not sue.]  [The sheriff had not sent the writ, and therefore Sibyl could not sue.]  [The sheriff had not	1
However, probably owing to the lack of means, they failed to furnish the "Tomes," and ten years later they are presented again in consequence.	0
1 replye." [missing sentence revising an implied expectation] In 1665, as we have already noted, they were in trouble over the church plate and other matters. 1 replye." [missing sentence revising an implied expectation] In 1665, as we have already noted, they were in trouble over the church plate and other matters. 1 reply	1
But calm your fears, little creature, I will keep you from all harm.	0
1111111111111111111111111111111111111111	1
if the farmer came along and found you and Robin eating worms and grasshoppers	0
If you are not going to be useful to him, he will not want you.  13	1
though Moynihan has made a correct diagnosis of pancreatic calculus	0
100 cases of gall-stones have been found in the gall-bladder, and 10 in the common duct. 5 Edes, Diseases of the Liver, Gall-bladder,	1
These dogs, therefore, having tachycardia, temperature curve, loss in weight and muscular strength, an increased appetite and thirst, gave a good picture of Graves' disease.	0
1. It is probable that the thyroid glands are enlarged in this disease. 2. The enlargement of the thyroid gland is probably due to the increased activity of the gland. 3. The increased activity of the gland is probably due to the presence of the virus. 4. The virus is probably introduced into the body through the food. 5. The virus is probably introduced into the body	1
Yet this man brought to the world the best message ever brought to the world since Bethlehem, of love and hope and reverence for God and man.	0
164. But Burns, who was not a mere poet, but a man of the world, and a man of affairs, had other things to think of than the end of his days. 165. He had a family to support, and he had a country to serve.	1
but I cannot help thinking that, on that occasion at least, the carnal mind comprehended the things that be of the spirit	0
but I fancy that Robin Goodfellow, with his keen eye for beauty, was not displeased to see the maiden's form, as she moved gracefully to the music, outlined against the moonlight.  127	1
unless he have in his native language a fit instrument	0
1. where this faith does not live. 2. unless this faith lives. 3. if this faith does not live. 4. if this faith is not alive. 5	1
And therefore under the statute a man cannot be compelled to contribute to the maintenance of his wife's mother, or his wife's child by a former husband, or her illegitimate child-after the wife's death, or after such child has attained the age of sixteen; or of his son's wife or widow; or of his own brother, a brother not being mentioned in the statute.	0
It is therefore evident that the law does not recognize the existence of any parental rights or duties in the case of reputed parents and children.  This is a very important point, and it is well worth while to consider it carefully.  In the first place, it is clear that the law does not recognize the existence of any parental rights or duties in the case of reputed parents and children.  In the second place, it is clear that the law does not recognize the existence of any parental rights or duties in the case of reputed parents and children.  In the third place, it is clear that the law does not recognize the existence of any parental rights or duties in the case of reputed parents and	1
But what about the large numbers who are thus left unemployed?	0
1. It is not a question of whether or not a minimum wage should be fixed; it is a question of what that minimum wage shall be. 2. It is not a question of whether	1
for example, it will appear black or a brownish-black under an ordinary mercury arc	0
1. the red rays are more intense under daylight than under tungsten light; 2. the blue rays are more intense under tungsten light than under daylight.  9	1
However, in many cases it is necessary to have a certain illumination intensity on the floor or on an imaginary plane somewhat above it.	0
2. It is not necessary to have a definite idea of the illuminating power of the lamps before selecting the fixtures. 3. The selection of the fixtures will determine the illuminating power of the lamps. 4. The illuminating power of the lamps will determine the selection of the fixtures.	1
however, this is a handicap in lighting which could be removed by considering lighting and decoration jointly	0
1. It is not necessary to change the decorations. 2. It is not necessary to change the furniture. 3. It is not necessary to change the rugs. 4. It is	1
Consistently therefore it is appropriately the flag of surrender and of truce.	0
1. It is the color of mourning, and is used to express sorrow, grief, and death. 2. It is the color of mourning, and is used to express sorrow, grief, and death. 3. It is the color of mourning, and is used to express sorrow,	1
unless such a classification be applied to the distribution of light as a whole	0
Cove-lighting in which the light-sources are concealed behind a projecting moulding or cornice would be correctly classified as indirect lighting and there appears to be no reason why the direct-indirect terminology could not be applied to the distribution of light by the lighting system as a whole as determined at any point	1
although simple combinations of accessories and of multiple circuits are sources of this most appealing feature of lighting	0
but the provision for obtaining variety in lighting is often so limited as to be practically non-existent.  [A. C.] 134. 135. 136	1
so far as the visual sense is concerned, consists of more than an arrangement or sequence of varied colors and brightnesses	0
will be appreciated without the aid of these two kinds of sensations. 125. The first kind of sensation is that which we call color. 126. The second kind of sensation is that which we call form. 127. These two kinds of sensations are insepar	1
These become negligible because they contain but a small portion of the original incident light.	0
1. The greater the number of reflections, the more the light is weakened. 2. The greater the number of reflections, the less the light is weakened. 3. The greater the number	1
although more than one candidate may be voted for if the majority agrees to it	0
but in the republican convention the vote is by individuals. 430. The Platform. The platform is adopted by the convention after debate. It is a statement of the party's principles and policy	1
if the decision had been left to the four states above named	0
12,939 less than the number of votes cast in the three states named. 12,939 less than the number of votes cast in the three states named	1
Because sugar dissolves readily, small quantities of it are easily digested; but if more than a little is taken at once, some of it is likely to ferment in the stomach, causing distress, and interfering with the digestion of other foods.	0
1. Because it is so easily converted into alcohol. 2. Because it is so easily converted into acid. 3. Because it is so easily converted into carbonic acid. 4. Because it is so easily converted into alcohol and acid. 5. Because it is so easily converted into alcohol and carbonic acid. 6. Because it is so easily converted into alcohol and carbon	1
So much juice must mean that the apple is full of water.	0
1. It is not sugar, but starch, which makes the apple hard. 2. The starch is converted into sugar by the action of the digestive juices. 3. Hence the sweet taste	1
for he will not be kept well who eateth his bread as dough	0
223. Remember thy bread and bake it well, because it is the staff of life. 224. Yeast is a living organism, and must be treated as such	1
Hence the gossypol remains in the press cake.	0
1. It is evident that the commercial "cold pressing" process is not really cold. 2. It is evident that the commercial "cold pressing" process is not really cold. 3.	1
for the latter substance forms an addition compound under similar conditions.)	0
1. It is not known whether this is due to the greater stability of the fluoride as compared with the chloride, or to the fact that the fluoride is more readily hydrolyzed than the chloride	1
if the usual method of powdering the substance and heating it slowly is employed	0
4,5-Diiodophthalanil is not soluble in alcohol, ether, chloroform, carbon disulphide, or benzene. 4,5-Diiodoph	1
however, there can be no question that true equilibrium was established, since it was approached several times from higher as well as from lower temperatures with identical results	0
100° more would have been obtained. 100° more would have been obtained. 100° more would have been obtained. 100° more would have been obtained. 100° more would have been obtained. 100° more	1
even though the time allowed for the attainment of equilibrium was 3 months	0
1.50 molal. 1.50 molal. 1.50 molal. 1.50 molal. 1.50 molal	1
The fused nitrate, however, has the disadvantage of causing explosions.	0
3,4-Diiodo- and tetrachlorophthalic anhydrides are not readily soluble in pyridine. 3,4-Diiodo- and t	1
so that the experimenter will gain but little who disregards the variation from the law in endeavoring to get the absolute minimum of leakage	0
	1
Because of the extreme dilution this should cause no appreciable error.	0
1. The solutions were prepared in duplicate, and the measurements were made in triplicate. 2. The cause of the variation in the results is not known. 3. The variations are probably	1
so their feet are adapted for perching, their wings less strong for continued flight	0
and then catch them with their tongues.  1	1
We therefore effected an early start, a very fortunate occurrence; for in the afternoon a combination of four blow-outs and a worn-out pump delayed our arrival in Claremont until late in the evening.	0
128 THE SOUTHWESTERN DESERTS. 129. The absence of water is the most striking feature of the desert. 130. It is the cause of the peculiar character of the plants and animals which inhabit it. 131. It is the reason why the desert is so little known. 132. It is the reason why	1
There should be, however, a definite understanding among the believers in nature-study as to just what they consider essential in the nature-study course and then see to it that it is enforced.	0
1. This is done by state superintendents of education in connection with many other subjects in the curriculum. 2. This is done by state superintendents of education in connection with many other subjects in the curriculum. 3. This is done by state superintendents of education in connection with many other subjects in the curriculum. 4. This is done by state super	1
in order to ensure the enforcement of the laws and regulations for the protection of the employed	0
125 126 THE PRINCIPLES OF LABOUR INSPECTION. because it is only through the medium of such inspection that the true condition of the workers can be ascertained. 127 The passage is written in English. It was published in 1	1
If, however, within the period mentioned, Hungary fails to discharge her obligations, any balance remaining unpaid may, within the discretion of the Commission, be postponed for settlement in subsequent years or may be handled otherwise in such manner as the Allied and Associated Governments acting in accordance with the procedure laid down in this Part of the present Treaty shall determine.	0
1. The Commission may, if it deems it necessary, require the payment of the whole or any part of the debt before the expiration of the term of thirty years. 2. The Commission may, if it deems it necessary, require the payment of the whole or any part of the debt before the expiration of the term of thirty years. 3. The Commission may, if it deems it necessary, require the payment of the whole or any part of the debt before the expiration of the term of thirty years. 4. The Commission may, if it deems it necessary, require the payment of the whole or any part of the debt before the expiration of the term of	1
Consequently all military schools not required for this purpose shall be abolished.	0
105. The number of students admitted to attend the courses in military schools shall be strictly in proportion to the vacancies to be filled in the cadres of officers. The students and the cadres	1
if concurred in by the Representatives of those Members of the League represented on the Council and of a majority of the other Members of the League	0
provided that the report of the Assembly is not adopted by a majority of the Members of the Assembly. 154. The Assembly shall adopt the report of the Assembly by a majority of the votes cast, provided that the Representatives of the parties to the dispute are not counted in the voting	1
Such institutions, therefore, are part of the order established by the Founder of the kingdom of heaven.	0
The moral partnership of marriage is a gift of God, and it is a great gift.  It is a gift which has been given to man for his own good, and for the good of his race.  It is a gift which has been given to him that he may be made more perfect	1
But these instructions to slaves do not stand alone.	0
1. They are not to be treated as slaves, but as brethren. 2. They are not to be oppressed, but to be treated with kindness and consideration. 3. They are not	1
Hence it is that justification comes to faith, since it is by trustful confidence that we accept the promise of God, and consciously make it our own.	0
16; Rom. 5: 1; 3: 27, 28). It is not by performance of some ceremonial, nor by perfect obedience to moral requirements, that we can hope to purchase redemption. It must be received by us as a free gift. [missing	1
But, above all, the consciousness of the presence of the Lord with me will carry me through my work in the Assembly.	0
19th-Encouraged in prospect of the Assembly by reading in Gibbon (ch. 70) how the consciousness of power can elevate the manner of a man to the station, imparting a dignity even where it was unknown before; Rienzi, Cromwell, etc.	1
for in Luke v. 16 it is written that He was in the habit of thus withdrawing : αὐτὸς δὲ ἦν ὑποχωρῶν ἐν ταῖς ἐρήμοις, καὶ προσευχόμενος	0
100 miles from the nearest railway station, and with no one to talk to. 100 miles from the nearest railway station, and with no one to talk to. 100 miles from the nearest railway station, and with no one to talk to. 100	1
But once or twice a week I could spell some one down and get up head of the class.	0
1 don't know what you mean by that. 1 have been studying my piece all winter. 1 have been studying my piece all winter. 1 have been studying my piece all winter.	1
but he was full of whiskey every time he did this	0
but I did not expect him to kill me.  145	1
The cause of this fracas was the colored boy had gone in swimming and the white boy hid his clothes while he was in there.	0
1. He had been whipped and abused all his life. 2. He had been insulted and abused all his life. 3. He had been insulted and whipped all his life. 4. He had been insulted and whipped and abused all his life. 5. He	1
But if the oil raises a riot, if it arouse trouble and resentment, let us give something pleasanter.	0
100 grains of opium are not more than 100 grains of castor oil. 100 grains of morphine are not more than 100 grains of cast	1
for the reason that he is working for a living and not getting it	0
126 THE ELECTRO-TONIC CURRENT. [missing clause acknowledging a countervailing fact] but it is certain that the electrotonic current is not always produced by the application of a galvanic current to the nerve. 127. The electrotonic current is not produced by the application of a galvanic current to the nerve. 128. The electrotonic current is not produced by the application of a galvanic current to the nerve	1
The effect and the result increased his confidence in alcoholic stimulation.	0
100 per cent. alcohol is the most powerful germicide known. 100 per cent. alcohol is the most powerful germicide known. 100 per cent. alcohol is	1
but it has to be made so extremely long in order to obtain sufficient capacity that it is not a practical antenna for long wave or long distance work	0
but that if the wire be bent into a loop, the radiation is more or less concentrated in the plane of the loop, and the greater the number of turns, the more concentrated it becomes.  127	1
but it has to be made so extremely long in order to obtain sufficient capacity that it is not a practical antenna for long wave or long distance work	0
but that two wires, placed at right angles to each other, will radiate more power than one. 154. The direction finder is a device for determining the direction of a radio station. 155. It consists of a loop of wire, which is connected with a sensitive	1
In the storage battery, however, the necessary chemical conditions of the plates is restored by the action of a current of electricity from some outer source, usually from a dynamo.	0
1. It is not necessary to replace the zinc electrode, as it is consumed in the process of discharging. 2. The carbon electrode is not consumed, but is merely oxidized. 3. The active material is renewed by the chemical action which takes place during charging. 4. The cell is charged by passing a current through it in the reverse direction to that in which it supplies	1
for on it depends the success of a broadcasting station	0
because the acoustics of the room have a great deal to do with the quality of the broadcast.  139	1
although more energy is sent in the parallel direction of the horizontal wires, than at right angles	0
but the energy is more widely distributed.  1	1
if the battery is in one	0
1.85 times the number of cells in series. 2. The	1
Heat has an effect upon this process.	0
1. When an atom gives up an electron, it becomes positively charged. 2. When an atom receives an electron, it becomes negatively charged. 3. When an atom gives up an electron	1
so that the total number between filament and plate remains constant at a given temperature	0
and thus the current remains constant. 136 The electric field intensity, due to the presence of negative electrons in the space between the filament and plate, may at last equal and neutralize	1
For this purpose a test buzzer is usually fitted to a crystal receiver.	0
1. This is because the crystal detector is very sensitive to changes in temperature. 2. It is also sensitive to changes in the purity of the crystal. 3. It is also sensitive to	1
Krigar's cupola can, therefore, be recommended not only for foundries, but also for Bessemer works.	0
1. It is evident that the cupola furnace is a very valuable addition to the modern foundry. 2. It is evident that the cupola furnace is a very valuable addition to the modern foundry. 3. It is evident that the cupola furnace is a very valuable addition to	1
if due regard is taken to economy and good quality in casting	0
1. The fuel must be coke, and not charcoal. 2. The blast must be hot. 3. The charge must be well mixed. 4. The air passages must be free	1
Yet there are signs, even among the uncivilized, that polygamy is passing away.	0
1. The old system, with its ban on Evolution, still survives in modern Europe. 2. The old system, with its ban on Evolution, still survives in modern Europe. 3. The old system, with its ban on Evolution, still survives in modern Europe. 4. The	1
