text	label
It is because the Republican party owes its power, in large part at least, to the support of the manufacturers, and depends for the sinews of war on the “fat fried out of" them, to use the phrase of one who was high in the party councils.	0
The politicians and the protected interests have formed an unholy alliance, to which the manufacturers have contributed cash in the form of campaign contributions and the politicians have contributed their time and speeches.	1
But, as we meet to commemorate their acts, it becomes us to inquire how their work is faring in our hands, how we are preserving and maintaining the heritage of principle which they handed down to us.	0
The past is indeed glorious, but we must not be content with its achievements alone; we must also strive to improve upon them.	1
It must be construed, therefore, in subordination to it; and cannot supercede or interfere with any other of its fundamental provisions.	0
It follows that treaties must conform to the Constitution and the laws of the land.	1
because law sinks into being merely the will of an arbitrary ruler or a selfish class, and ceases to be the will of the whole community	0
without law there is no true liberty	1
so that no legislation on burning questions was possible	0
it is evident that the people's will has not been expressed.	1
if we look nearer home, must we assume that Senators Platt and Depew represent the character and purpose of New York	0
... Shall we say that Senator Clark was chosen by Montana for his ability as a statesman, or, because he was a man of wealth and influence	1
but sad at heart you will always find him	0
The fear of parting is on his meeting with Mary	1
because of the manhood he did possess	0
15 and Other Essays with the cause being the influence of his tumultuous life and the Scottish	1
Englishmen were therefore jealous of any favor shown to their commercial rivals.	0
The rivalry between the two nations led to intense competition in trade and commerce.	1
though to leave is like tearing out his living heart, and turns gray face toward an unknown land,such sacrifice renews the courage of us all	0
. . . beyond the sea, to take up his residence there, is a noble act	1
But conscience spake on.	0
His love for Hester and his need to uphold moral standards pulled him in opposite directions.	1
Another chief cause of William's unpopularity was his partiality to his own countrymen.	0
He loaded Portland with honors because he believed that the public would not recognize the true worth of Charles.	1
The result of this is a compromise: the compromise is called Thaw.	0
This climate makes the inhabitants tough and resilient.	1
Nevertheless, I said to myself, "You'd better keep a cool head, my boy, or you are in for a night of it.	0
I was to turn about, and go the way I had come.	1
for, apart from the comfort that a fire would give, it is necessary, at night, to keep off the wild beasts	0
I fancied I could hear the tread of the stealthy brutes following their prey	1
but it is truth to say I enjoyed every step of it	0
I was safe; I knew where I was; and I could have walked till morning	1
so that the footing could not be determined, and at short intervals we nearly went out of sight in holes under the treacherous carpeting	0
and we were compelled to use every muscle in our bodies to keep from sliding down	1
though without that keen feeling of exhilarating flight that she had in the morning	0
but her strength was waning	1
if the guide swears he caught them Saturday night	0
... provided the guide has not used a hook or line on that day	1
for I could not understand them	0
because I had never before seen such a large vessel	1
but he rarely talked with anybody	0
but he never finished it	1
So I transacted business with him in Wusih dialect.	0
It was as if I had returned to my own home.	1
The Sultan, in consequence of all these reverses, was obliged to yield, and peace was at last established by the Treaty of Adrianople of the 14th September, 1829.	0
This success allowed him to advance further into Ottoman territory, securing significant gains for Russia.	1
if he would not risk the loss of the hard-won earnings of the whole year	0
and must endure the most inclement weather	1
but are strongly mixed with Finnish and Mongolian elements	0
but rather to Mongolian or Manchu	1
owing to which, on the 6th July, the Persians lost the battle of Nakhitshevan, on the 7th the fortress of Abbas Adad, and soon after the battle of Abaran	0
and the Persians were defeated at Kars	1
It is said, however, that many of them have since come back.	0
The author seems to expect the reader to know that the Crimean Tartars had already left Russia before 1860.	1
though disastrous to their arms, as a natural and necessary phase of their political development	0
236 ... as a result of which they had suffered defeat	1
The cause of this indifference is the absence of landed property amongst the peasants.	0
The lack of attachment to the land stems from the Russian's belief in the transient nature of earthly possessions and the importance of communal support over individual property.	1
so our mind, when it thinks and wills according to its innermost conscience, shows us the true Way	0
. . .  the mind, when purified, reflects the heavenly reason as it is	1
But the toleration of various religions and the many attemps at compromise have been characteristic of the whole history.	0
This ambition often led to conflicts between different religious groups.	1
Thus we see in the mythology a certain cycle of the oppositions of the two struggling principles or powers.	0
This suggests that some deities were more widely revered than others.	1
So she mounted her motor-cycle and went off, intending to let Headquarters see how very unpleasant she could make herself when they would not attend to her wishes.	0
It seemed as if her resolve to take action had grown stronger since his departure.	1
But she was not by any means out of the wood, for not a quarter of a mile further her groping sight revealed another black mass, this time so big that it was visible without the aid of a shell-burst.	0
She had expected to find a safe path through the mud, but now she realized that the shell-hole was the only way forward.	1
But the unnaturalized alien was still, for industrial purposes, as free as the citizen, and had the protection of law.	0
This was a large proportion of the total population.	1
because his persons are still so near to the symbolic, they have so little character and psychology of their own, that they do not mind serving as mouthpieces	0
because he has not yet learned to distinguish between the two meanings of his own words	1
although in the detail of historical development it started at a different point from the modern	0
It was not, however, the only form of tragedy	1
Thucydides is not moralizing, or actuated by malignity.	0
He really saw an agency called Fortune at work; for he had no general conception of natural law to exclude such an agency.	1
if the Peloponnesians had been more energetic	0
If the Athenians had not been engaged in the Sicilian expedition	1
But this was the exception and not the rule; hence the position we take, that mining in Socorro county dates from the close of 1882.	0
1885 saw a further increase to $ reflecting the growing confidence in the mines' potential.	1
if sought before the disease has made too much progress	0
but they should be avoided by those with acute respiratory infections	1
Thus Albuquerque Academy was opened in the fall of 1879, with a principal and one assistant.	0
This led to the establishment of a formal educational institution in Albuquerque.	1
so that it is not likely that it will ever pay again to work these deposits for turquoise	0
the old mines are now abandoned	1
but this is not certain, and indeed the exact interpretation of this part of the curve is especially difficult	0
but it is also possible that the change in rate marks the beginning of the relaxation of the ventricle	1
In speaking therefore of the work which can be done by a muscle, we may use as a standard a cubic unit of bulk, or, the specific gravity of the muscle being the same, a unit of weight.	0
Therefore, the efficiency of a muscle's work output can be increased by enhancing its size through exercise or training.	1
for it is stated to have been observed when the whole length of the nerve including the superior cervical ganglion had been removed	0
but rather to the development of new sympathetic fibres, or to the formation of new sympathetic ganglia	1
so that a considerable portion of the whole blood ebbs and flows, so to speak, according to circumstances from skin to viscera and from viscera to skin	0
the body's temperature is regulated to maintain homeostasis	1
There are reasons however for thinking that these muscle currents have no such fundamental origin, that they are in fact of surface and indeed of artificial origin.	0
He has moreover advanced the theory that muscle may be considered as composed of electro-motive particles or molecules, each of which like the muscle at large has a positive equator and negative ends, the whole muscle being made up of these molecules in somewhat the same way, (to use an illustration which must	1
though there can be little doubt that the latter is dependent on the former	0
... although it is generally accepted that the two are closely related	1
if the interrupted current we get a tetanus	0
provided the muscle is not already fatigued	1
The real cause of the flow is the ventricular stroke, and this is sufficient to drive the blood from the left ventricle to the right auricle, even when every muscle of the body is at rest and breathing is for a while stopped, when therefore all the helps we are speaking of are wanting.	0
The real cause of the circulation is the pumping action of the heart, which maintains the pressure necessary to push blood through the body's network of arteries, veins, and capillaries.	1
so that eventually every revelation made in Greek came with wings	0
and the world was changed	1
for the seeing eye, the hearing ear, are the foundation of greatness	0
_because_ it was believed that the accumulation of knowledge would strengthen the empire's intellectual and military capabilities	1
This year is taken because it is the first in which the report of the selectmen is found to have been printed.	0
2 The increase in the average number of cases of support can be attributed to the economic downturn and unemployment that affected many families during this period.	1
They have, however, been paid for by credits upon the account between the town and the State almshouse, and have cost the town less there than they would have cost here.	0
We are not aware that any effort has been made to ascertain the cause of this extraordinary neglect.	1
Therefore the said third part was ordered to be taken into the King's hand, and they were to be summoned to be there at the next court, to wit, on Tuesday next after Michaelmas.	0
It appears that Sibyl's claim was not pursued further due to the absence of the defendants.	1
However, probably owing to the lack of means, they failed to furnish the "Tomes," and ten years later they are presented again in consequence.	0
1 replye." [missing sentence revising an implied expectation] The churchwardens were expected to ensure that all necessary items were provided for the proper conduct of church services.	1
But calm your fears, little creature, I will keep you from all harm.	0
You must hide yourself, dear Rabbit.	1
if the farmer came along and found you and Robin eating worms and grasshoppers	0
If you two boys would only work on the farm	1
though Moynihan has made a correct diagnosis of pancreatic calculus	0
but in 17 cases of carcinoma of the ampulla, collected by Blandin,6 gall-stones were found in 10	1
These dogs, therefore, having tachycardia, temperature curve, loss in weight and muscular strength, an increased appetite and thirst, gave a good picture of Graves' disease.	0
This observation suggested that the thyroid gland might play a significant role in regulating body functions.	1
Yet this man brought to the world the best message ever brought to the world since Bethlehem, of love and hope and reverence for God and man.	0
It is not for us to say whether he would have been happier had he lived in the lap of luxury.	1
but I cannot help thinking that, on that occasion at least, the carnal mind comprehended the things that be of the spirit	0
but I fancy he thought it was a very pretty dance	1
unless he have in his native language a fit instrument	0
unless he has the power to speak to the heart of man	1
And therefore under the statute a man cannot be compelled to contribute to the maintenance of his wife's mother, or his wife's child by a former husband, or her illegitimate child-after the wife's death, or after such child has attained the age of sixteen; or of his son's wife or widow; or of his own brother, a brother not being mentioned in the statute.	0
This means that the law does not cover situations where a child is raised by parents who are not legally recognized as such.	1
But what about the large numbers who are thus left unemployed?	0
It is not fair to expect them to pay more than they can afford.	1
for example, it will appear black or a brownish-black under an ordinary mercury arc	0
the red fabric reflects only those rays which are reflected by the illuminant	1
However, in many cases it is necessary to have a certain illumination intensity on the floor or on an imaginary plane somewhat above it.	0
The lighting specialist should not expect to find a single rule that can be applied universally.	1
however, this is a handicap in lighting which could be removed by considering lighting and decoration jointly	0
it is necessary to consider the interplay between light and the existing decor	1
Consistently therefore it is appropriately the flag of surrender and of truce.	0
Black's association with negative qualities often led to its use in art to convey a sense of danger or foreboding.	1
unless such a classification be applied to the distribution of light as a whole	0
but it does not take into account the variations in the distribution of light caused by the presence of obstacles or reflectors	1
although simple combinations of accessories and of multiple circuits are sources of this most appealing feature of lighting	0
yet the human eye has a remarkable capacity to adapt to different lighting conditions	1
so far as the visual sense is concerned, consists of more than an arrangement or sequence of varied colors and brightnesses	0
would be possible without the proper combination of these two types of visual sensations	1
These become negligible because they contain but a small portion of the original incident light.	0
Because the first surface of the thin glass is not silvered, some light is reflected back into the air.	1
although more than one candidate may be voted for if the majority agrees to it	0
but in the republican national convention the vote is by individuals	1
if the decision had been left to the four states above named	0
if the electoral votes had been distributed according to the popular vote	1
Because sugar dissolves readily, small quantities of it are easily digested; but if more than a little is taken at once, some of it is likely to ferment in the stomach, causing distress, and interfering with the digestion of other foods.	0
Because it contains natural sugars that can be broken down into energy.	1
So much juice must mean that the apple is full of water.	0
You will find that the apple contains no starch, but rather a substance called pectin, which gives it its firmness.	1
for he will not be kept well who eateth his bread as dough	0
223. Remember thy bread and bake it well, for it is the staff of life	1
Hence the gossypol remains in the press cake.	0
This explains why gossypol is absent in hot pressed oil but present in cold pressed oil.	1
for the latter substance forms an addition compound under similar conditions.)	0
This is a difference in chemical deportment from that of the chloride, due to the greater stability of the fluoride	1
if the usual method of powdering the substance and heating it slowly is employed	0
4,5-Diiodophthalanil is soluble in about 8 parts of boiling xylene or 50 of boiling acetic acid	1
however, there can be no question that true equilibrium was established, since it was approached several times from higher as well as from lower temperatures with identical results	0
the equilibrium was not yet complete	1
even though the time allowed for the attainment of equilibrium was 3 months	0
... it is necessary to take into account the effect of temperature on the rate of reaction	1
The fused nitrate, however, has the disadvantage of causing explosions.	0
4,5-Diiodo- and tetrachlorophthalic anhydrides did not react significantly with silver nitrate or benzoate in pyridine.	1
so that the experimenter will gain but little who disregards the variation from the law in endeavoring to get the absolute minimum of leakage	0
and the difference between the two laws is not likely to be very great	1
Because of the extreme dilution this should cause no appreciable error.	0
1. The need for precise measurements justified the use of larger cells and more concentrated solutions.	1
so their feet are adapted for perching, their wings less strong for continued flight	0
and thus catch them as they pass	1
We therefore effected an early start, a very fortunate occurrence; for in the afternoon a combination of four blow-outs and a worn-out pump delayed our arrival in Claremont until late in the evening.	0
This lack of water meant that we would have to rely more heavily on our existing supplies.	1
There should be, however, a definite understanding among the believers in nature-study as to just what they consider essential in the nature-study course and then see to it that it is enforced.	0
This is done by state superintendents of education in connection with many other subjects in the curriculum.	1
in order to ensure the enforcement of the laws and regulations for the protection of the employed	0
to ensure that the rights and protections afforded to workers are upheld and enforced	1
If, however, within the period mentioned, Hungary fails to discharge her obligations, any balance remaining unpaid may, within the discretion of the Commission, be postponed for settlement in subsequent years or may be handled otherwise in such manner as the Allied and Associated Governments acting in accordance with the procedure laid down in this Part of the present Treaty shall determine.	0
The Commission will not assume any responsibility for the enforcement of these payments.	1
Consequently all military schools not required for this purpose shall be abolished.	0
This provision ensures that military schools maintain a balanced representation of future officers.	1
if concurred in by the Representatives of those Members of the League represented on the Council and of a majority of the other Members of the League	0
provided that the report be adopted by a majority of the Members of the Assembly	1
Such institutions, therefore, are part of the order established by the Founder of the kingdom of heaven.	0
These moral partnerships enable individuals to transcend their limitations and achieve spiritual growth through mutual support and shared values.	1
But these instructions to slaves do not stand alone.	0
1. Masters should not expect their bond servants to serve out of fear alone, but rather out of love and respect for Christ.	1
Hence it is that justification comes to faith, since it is by trustful confidence that we accept the promise of God, and consciously make it our own.	0
We are saved "instrumentally" by faith because it is through our trust in Christ's sacrifice that we receive the grace of salvation.	1
But, above all, the consciousness of the presence of the Lord with me will carry me through my work in the Assembly.	0
I was invited to be present and take some part in the ordination of John Sloan in the Park Church.	1
for in Luke v. 16 it is written that He was in the habit of thus withdrawing : αὐτὸς δὲ ἦν ὑποχωρῶν ἐν ταῖς ἐρήμοις, καὶ προσευχόμενος	0
because I had not been able to find time to pray	1
But once or twice a week I could spell some one down and get up head of the class.	0
I had expected to learn more than I did.	1
but he was full of whiskey every time he did this	0
but I had not expected him to take it so seriously	1
The cause of this fracas was the colored boy had gone in swimming and the white boy hid his clothes while he was in there.	0
The reason was that the white boy had been bullying and beating up the colored boy for weeks.	1
But if the oil raises a riot, if it arouse trouble and resentment, let us give something pleasanter.	0
It is important to revise the notion that castor oil must always be administered in its pure form.	1
for the reason that he is working for a living and not getting it	0
acknowledging a countervailing fact]	1
The effect and the result increased his confidence in alcoholic stimulation.	0
It is clear that excessive consumption of whiskey did not lead to intoxication in this case.	1
but it has to be made so extremely long in order to obtain sufficient capacity that it is not a practical antenna for long wave or long distance work	0
but it is not so good as a horizontal wire when the latter is used with a vertical ground plane	1
but it has to be made so extremely long in order to obtain sufficient capacity that it is not a practical antenna for long wave or long distance work	0
but it is not so good as a horizontal wire when the latter is used with a vertical wire	1
In the storage battery, however, the necessary chemical conditions of the plates is restored by the action of a current of electricity from some outer source, usually from a dynamo.	0
It is therefore necessary to revise our expectation that a battery can be recharged like a water tank.	1
for on it depends the success of a broadcasting station	0
because the quality of the broadcast depends on the clarity of the sound produced	1
although more energy is sent in the parallel direction of the horizontal wires, than at right angles	0
but the V type requires more space and is less flexible	1
if the battery is in one	0
Ensure all connections are secure and clean	1
Heat has an effect upon this process.	0
When an electron leaves an atom, it can be attracted by other atoms with a negative charge.	1
so that the total number between filament and plate remains constant at a given temperature	0
the current remains constant	1
For this purpose a test buzzer is usually fitted to a crystal receiver.	0
This is because the crystal's sensitivity can vary due to changes in temperature or contact pressure.	1
Krigar's cupola can, therefore, be recommended not only for foundries, but also for Bessemer works.	0
This design ensures that the cupola operates more efficiently, leading to better quality iron production.	1
if due regard is taken to economy and good quality in casting	0
but it requires careful management to produce good results	1
Yet there are signs, even among the uncivilized, that polygamy is passing away.	0
It is an instance, nevertheless, of the slowness with which radical changes succeed in leaving great masses of mankind, that the older system, with the ban of Evolution upon it, still survives in Modern Europe.	1
Yet there are signs, even among the uncivilized, that polygamy is passing away.	0
It is an instance, nevertheless, of the slowness with which radical changes succeed in leaving great masses of mankind, that the older system, with the ban of Evolution upon it, still survives in Modern Europe.	1
although reconstructions of the cosmos in the light of Evolution are the chief feature of the science of our time, in almost no case does even a hint of the true scientific stand-point appear to be perceived	0
Nevertheless, the scientific method has brought about significant advancements in our understanding of the world	1
but, perhaps because the author of the theory himself but dimly apprehended the complement of his thesis, few seem to have perceived that anything was amiss	0
	1
The dormouse thus brings forth its young in August, when the nuts begin to ripen; and the young deer sees the light just before the first grass shoots into greenness.	0
This phenomenon suggests that natural selection favors animals giving birth during seasons most conducive to their offspring's survival.	1
so unstable the equilibrium, that when slightly sick or faint, Man cannot stand at all	0
possibly the human race will eventually overcome its natural inclination to sit down whenever possible	1
for they are possibly fewer; nor their difference in shape, for that is immaterial	0
but rather the arrangement of the rooms within the structure	1
Because the causes which up to this point have furthered the evolution of the Hand have begun to cease to act.	0
Because the human hand has evolved to meet specific needs over time.	1
if their standard happens to be the same	0
whether the individual's actions are motivated by a desire for approval or a fear of punishment	1
in order to understand their complicated mode of growth	0
because both groups share a common ancestral heritage	1
So that while, as in these Hydroids, the zooid form may be produced by budding, yet the time comes when the individuals of one colony must mingle their reproductive elements with those of a remote colony, through the medium of the water.	0
This is why sexual reproduction ensures genetic diversity and prevents the decline in fitness of a species over time.	1
though filled with the most anxious thoughts	0
but he knew that the chances were against their being found alive	1
Because a daily thickening barrier of silence has crept between us during that time, and this silence is so dense that in vain we yearn to pierce it.	0
I have been wandering through the heart of Africa, discovering new lands and peoples.	1
Accordingly, next morning, he mustered two hundred and eighty men with fifty muskets, and two hundred spearmen, and placed them in eighteen canoes and set out for Bumbireh, eight miles distant, and reached the island at two o'clock in the afternoon.	0
The natives of Bumbireh must have been aware that their actions had consequences, as they prepared themselves for potential retaliation.	1
but are well kept and very beautiful	0
but they are peaceful and tranquil	1
because there was a strike among the deck hands, and the cargo could not be unloaded	0
because the stevedores had gone on strike	1
The brute, however, developed a surprising speed and endurance, so I settled down to enjoy the ride.	0
I had expected to find the stable at the end of the street.	1
So my memories of Madras will be roads, dripping trees, and long stretches of stuccoed garden walls of a uniform discolored and mouldy yellow, all seen from the front seat of a gharry.	0
We were disappointed in our attempt to visit the Cathedral and the Museum.	1
if they have no eyes	0
but that the eyes will help them	1
though it is only a hundred miles long	0
but the sun was so hot that we were glad to be under cover	1
so that all its problems are somewhere solved, all its darkest mysteries are known to the supreme Self	0
This Self infinitely and reflectively transcends our consciousness, and therefore, since it includes us, it is at the very least a person, and more definitely conscious than we are; for what it possesses	1
although the true Vernunft-Allgemeinheit has not been fully reached	0
1 In case of the form of logical judgment which Hegel is discussing in the passage now cited,	1
But suppose I resist the evil impulse, hate it, hold it down, overcome it, then, in this moment of hating and condemning it I make it a part of my larger moral goodness.	0
The justification of the existence of my evil impulse comes just at the instant when I hate and condemn it.	1
The purpose of the law is to protect the life of the person so employed, and this protection continues so long as he is engaged in a service necessary and proper to that employment."	0
The court's decision aimed to protect individuals who were acting in good faith to enforce military discipline.	1
If, therefore, the government of the United States, through its legislative department, considers the presence of foreigners of a different race in this country, who will not assimilate with us, to be dangerous to its peace and security, their exclusion is not to be stayed because at the time there are no actual hostilities with the nation of which the foreigners are subjects.	0
The government's decision to act in times of war would be seen as final and irrefutable by those affected.	1
But the serious aspect of the present decision is that, by a new interpretation of the constitution, it so ties the hands of the legislative branch of the government, that without an amendment of that instrument, or unless this court, at some future time, should return to the old theory of the constitution, congress cannot subject to taxation-however great the needs or pressing the necessities of the government-either the invested personal property of the country, bonds, stocks, and investments of all kinds, or the income arising from the renting of real estate or from the yield of personal property, except by the grossly unequal and unjust rule of apportionment among the states.	0
The court's decision, however, went beyond this, striking down the entire income tax act, which was a more comprehensive measure designed to address the financial needs of the nation.	1
so that the living donors would have witnessed the disappointment of their hopes, the perfidy of the transaction would have been universally acknowledged	0
the corporation would have been dissolved, and the property reverted to the donors	1
although both its language and spirit embrace commerce by land as well	0
but commerce over land was also important and should not be overlooked	1
They were failures because they did not take account of what was going on around them, of having an association which should dominate over all in the interest of all.	0
The inherent nature of human greed and self-interest makes it impossible for cooperative systems to thrive within competitive environments.	1
because owners of capital have found that under comfortable conditions more is got from the labor, and therefore they do it	0
because the owners of capital have sought to increase their profits	1
But do you suppose that even those who hold building allotments are going to be dispossessed or injured?	0
I do not think that the working man will ever be able to pay the interest on the capital invested in his house.	1
but nevertheless the rights of parents to bring up their children in ignorance were interfered with by Parliament, and were put a stop to as far as they then could go	0
to provide the means whereby the children of the poor might be educated	1
Therefore I say what we look to is a thoroughly organised SOCIALISM.	0
In such a society, competition would no longer exist, and thus the struggle for survival would be eliminated.	1
if all things are owned by everybody	0
because there will be no money to pay for it	1
although God forbid it should come by force, I trust will come with the organised education of all	0
I say that such a revolution to-day, if it were to take place, would be equally beneficial	1
The practical modus operandi, therefore, would be about as follows: The patient suffering from malignant disease is irradiated without first submitting to tentative exposures.	0
The careful observation of the patient's response will guide us in adjusting the treatment appropriately.	1
but it could not have found fault with the continuation of the treatment after slight reaction had shown itself	0
... if the Court had held that the chest should have been protected it might have been more correct, but the Court was right in its decision	1
But when repeated exposures of ten minutes' time are necessary, the question of susceptibility, as well as of ordinary cumulative irritation, should be considered, and therefore the intervals between the exposures should be made long-a week on an average.	0
We should not, however, be so hasty as to assume that the rays are harmless, for there is evidence that prolonged exposure can lead to harmful effects.	1
but with no great success	0
and to persuade them to attend the conference	1
although a truce existed at the time	0
	1
but with no great success	0
185. In the meantime, the agents of the New England colonies were engaged in endeavours to counteract the influence of the French among the cant	1
although a truce existed at the time	0
	1
for concealment, into the recesses of the neighbouring forests, and then to dispatch their able-bodied men to the defence of the city	0
as the British fleet was already patrolling the St. Lawrence	1
Such, however, is not the case, as the capture of Quebec depends on a coup-de-main.	0
But the enemy is still formidable, and the colony's fate remains uncertain.	1
The peace thus established was not of long duration.	0
The peace treaty would ensure safe trade routes between the French and their allies.	1
The same cause led that Governor to project the establishment of a fort and military station at Cataracoui (Kingston), which was afterwards built by his successor, and called Fort Frontenac.	0
This shift in trade routes was caused by the Iroquois' strategic positioning and superior trading practices.	1
for they set out with rods and baskets, to find some accessible silent nook or recess free enough of limbs and brush wherein to cast the fly	0
and they had likely fished there before	1
So, to compromise himself only partially, he tacked on what we supposed was a slit of bacon with a new glaring red-fly.	0
He knew a pickerel would turn up its nose at a fly gewgaw, but he also realized that using live minnows as bait might be more effective.	1
They are, however, distinct from all the true turns in that they consist of a mere push, stop, and pull back of the tracing foot, and are made without any change of front of the body.	0
It is assumed that the reader understands the terms "Rockerwise" and "Counterwise" as referring to the direction of rotation of the foot during the skate movement.	1
because the second curve of outside or inside edge follows directly from the first edge; and the two curves are joined at the point of the turn without the intervention of a bit of curve in the contrary direction	0
52 The non-changed curve turn is the best drawing, because it is easier to execute and requires less skill	1
Theoretically therefore the free leg should pass the tracing leg half-way through the curve; in practice, however, it is better to keep it behind in forward curves for longer than half-way, and in back curves to bring it behind before half-way.	0
This ensures that the skater maintains control and balance while executing the curve.	1
but no by-law may appoint a penalty exceeding £5 for any one offence, and no county by-law has any force within a municipal borough	0
and no by-law can be made which would be invalid if it were a municipal by-law	1
so that Gaol Sessions are no longer necessary	0
and the Quarter Sessions have lost their former importance	1
for the county rate may also be framed upon it	0
which is used to ensure that the valuation reflects the true market value of properties within the parish	1
Consequently, central government, when it came, had to reckon with local government as an established fact, and has had to do so ever since.	0
This integration helped to unify the diverse Anglo-Saxon kingdoms into a single kingdom of England.	1
for the county rate may also be framed upon it	0
...as the legal document for the assessment of property taxes	1
but prosecutors and prisoners have no longer the right to insist on a trial beſore a judge of assize of offences triable at Quarter Sessions	0
... that the Justices try all indictable offences which are not specially reserved for the assizes	1
One result of the restrictions is that municipal property is often let much under its real value.	0
This provision ensures that leaseholders have security while allowing landlords flexibility.	1
however, that they shall be furnished as often as a new lodger occupies the bed	0
Provided, however, that in case of emergency or illness, the lodger may be permitted to sleep on a couch or other suitable place	1
It follows that payments made out of the city treasury under such circumstances are unlawful.	0
Therefore, municipalities must follow the State Board of Health's guidelines when altering or constructing water systems.	1
But no rule of the state board or of any public board or officer shall at any time compel the vaccination of a child, or shall exclude, except during epidemics of smallpox and when approved by the local board of education, a child from the public schools, for the reason that such child has not been vaccinated.	0
This provision ensures that the health and safety of infants are prioritized while respecting parental rights and medical judgments.	1
if an infected person cannot be removed without danger to his or her health	0
provided that the individual has not been exposed to the communicable disease for more than ten days	1
It is called thus because it is supposed to be 9 miles from Santa Clara Pueblo, or from the Rio Grande.	0
2, p. 456, 1910.	1
unless we remember that nearly fivesixths of the 18,500,000 tons of ore passes us by to enrich other cities	0
chiefly because of the lack of improved docking capacity at this port	1
But the wheezy, worn-out engine and our efforts failed us, and we slept that night miles away from Adrian; of course the committee and audience of twelve hundred persons were disgusted; we lost the fee, fifty dollars, and the seventy-five dollar railway ride.	0
We were not surprised when the conductor said, "No thanks either."	1
so I took rooms at a hotel	0
we were glad to find shelter from the storm	1
Thus a total of seventy-two modern vessels at the same time could load or unload their cargoes.	0
This efficient system ensures rapid unloading and loading operations, enhancing overall dock productivity.	1
Yet, save for that one reproach, it persisted.	0
It was not a love that could be sustained.	1
if they believed themselves damned	0
if they were assured that their sufferings would be rewarded by eternal bliss	1
however, throughout Europe generally and in certain sections of America, quietism found adherents	0
it was a scandal	1
for she had loved much	0
because she had been a sinner, but now she was cleansed	1
As a result the delinquent was rare.	0
She was shunned by all who had any claim to respectability.	1
Because of his iambics, he has a niche in the hearts of the polite.	0
The enduring appeal of his poetry lies in its timeless exploration of love's complexities.	1
so, if, after leaving New Friendship, you went a little to the right or a little to the left, you would get lost also	0
you might find yourself in the company of those who have lost their way	1
though the perfection persisted, the stamp of divinity ceased	0
... she ruled through her imperfection	1
Since the convocation of the Estates General in 1789, political life in France had rapidly developed.	0
1. The French Revolution saw the emergence of political clubs as centers for like-minded individuals to discuss and shape policy.	1
The sovereign endeavored to replace the old and outworn judicial system with one more suited to contemporary conditions.	0
The Emperor Joseph II undertook a series of reforms aimed at modernizing the legal system of his empire.	1
It has been shown that inadequate illumination is directly responsible for many industrial accidents and that proper artificial lighting is a preventative measure.	0
Artificial lighting has long been used to prevent industrial accidents caused by insufficient natural light.	1
The mayor possesses the veto power over all ordinances passed by the city council.	0
This passage explains the process for passing laws in a city government.	1
Contrary to the expectation of many at the time of its adoption, the constitution has proved itself extremely stable.	0
The process of amendment provided by the instrument has proved too cumbersome to be resorted to unadvisedly.	1
The book on Cambridge is largely an account of the founding and history, centuries long, of that great English University.	0
This passage discusses the collaboration between author Charles Tuker and illustrator W. Matheson in documenting the history and architecture of Cambridge.	1
By diluting cow's milk with water to reduce the proportion of proteids, and adding cream and milk sugar, a compound similar to the baby's natural food is produced.	0
1. The preparation of modified milk for bottle-feeding infants is discussed, including specific formulas for different age groups.	1
Briefly summarized, in a single statement: according to psychoanalysis, the unconscious is a region of the mind, the content of which is characterized by the attributes of being repressed, conative, instinctive, infantile, unreasoning, and predominantly sexual.	0
The unconscious is defined by six attributes, along with other characteristics, based on experiences that can be tested.	1
This volume is a comprehensive, philosophical resume of life reaching back to the lowly protozoa and from this basis tracing various lines of development and discussing the more important factors which have played a part in the modification of life.	0
This article discusses the approach taken by The Nature-Study Review in presenting zoology, emphasizing the focus on vital reactions and the exploration of characteristic types of developing life.	1
The authority of the Sacred Scriptures, inclusive of the epistles of apostles, is strongly asserted.	0
1 Corinthians 2 : 4-5, 13-14, 1 Cor. 14 : 22, 2 Cor. 12 : 12	1
The variocoupler is a form of inductively coupled receiving transformer compactly made into one unit.	0
The variocoupler is another type of receiving transformer, similar to the loose-coupler, but with a different method of varying the coupling between the coils.	1
Radio waves are created or generated in several ways.	0
1. Damped waves and undamped waves are both types of radio waves generated by different methods.	1
The final arrangement regarding these matters of revocation and confirmation of the credit will reflect the bargaining power of buyer and seller in international trade.	0
The writer explains the advantages and disadvantages of obtaining a confirmed, irrevocable credit for the exporter and the importer.	1
the clip will not go into market quite so early as usual.	0
12 words or less.	1
but seeing detectives onboard, one of them became frightened and jumped off.	0
but were caught after jumping off the train.	1
It should also not be lost sight of that the Indians themselves were the pioneers in introducing Western education in this country. The Hindu College of Calcutta was established long before Macaulay penned his celebrated minute or Wood sent out his Educational Despatch to India.	0
Thomas Babington Macaulay played a pivotal role in shaping the educational policies of the British East India Company, advocating for English education as a means to create a class of Indians who could serve the colonial administration effectively.	1
The Indian authorities, it has been said, were afraid of educating the people of India. Even so late as 1853, some of the Anglo-Indian witnesses examined before the Select Committees on Indian affairs were not in favour of educating the natives of India, for they thought that would make them disloyal.	0
1840s saw English authorities showing interest in Indian education, but their efforts were more for creating a class of Indians who could serve as clerks and interpreters rather than fostering a broad-based educational system.	1
When one can produce accents to pass as a native in eight different cities, one has more reason to feel at home than some others who have always been at one local home.	0
