text	label
"I don't see why we should be so particular about dancing. I don't see why we should be so particular about anything." "I do," said Marion. "I think we ought to be particular about everything." "Oh, well, if you think so, I suppose we must."	1
but no by-law may appoint a penalty exceeding £5 for any one offence, and no county by-law has any force within a municipal borough	0
2. The penalty for such offences shall not exceed £100. 3. No person shall be liable to more than one penalty for the same offence. 4. No person shall be liable to more than one penalty for the same day. 5. No person shall be liable to	1
On the 5th November, 1525, he was incorporated at Oxford, being one of three masters of arts who had been preferred to Cardinal Wolsey's college in that university. Proving however violent Lutherans, they were one and all obliged to leave it.	0
He preferred to be called a physician rather than a surgeon; and he was violent in his opposition to the use of blood-letting.  He was violent in his opposition to the use of blood-letting.  He was violent in his opposition to the use of blood-letting.  He was violent in his opposition to the use of blood-letting.  He was violent in his opposition to the use of blood-letting.  He was violent in his opposition to	1
I would make his blood run, Ka-kee. I can do it. See my hand!	0
"I will try," he said, with a sigh. "I will try."  He bent over the child, and laid his hand upon its head.  "It is not so bad as it looks," he said.  "It is only a slight wound, and I can cure it	1
but he was full of whiskey every time he did this	0
124 THE LIGHTING ART, ITS PRACTICE AND POSSIBILITIES. and I thought he would give me a new pair of shoes. 1 was standing on the road with my hand out when he came up, and he gave me a good kick in the shins and said, "I'll give you a pair of shoes, you little rascal." 1 was not hurt, but I was sore. 1 had been kicked before, but never in the shins. 1 was very angry, and I said, "You are a mean man, and I wish	1
Accordingly, next morning, he mustered two hundred and eighty men with fifty muskets, and two hundred spearmen, and placed them in eighteen canoes and set out for Bumbireh, eight miles distant, and reached the island at two o'clock in the afternoon.	0
The attack on the friends of Stanley the day before would be quickly avenged. [masked sentence describing an inference or effect] The natives of Bumbireh were evidently expecting trouble, for they felt sure the attack on the friends of Stanley the day before would be quickly avenged.  The attack on the friends of Stanley the day before would be quickly avenged. [masked sentence describing an inference or effect] The natives of Bumbireh were evidently expecting trouble, for they	1
Paper with a black border, the width of the border corresponding somewhat to the nearness of the relationship and the recentness of the bereavement.	0
It is a kind of paper which is made to look like black cloth.  It is used for making mourning dresses, and is very cheap.  It is not so good as black cloth, but it is much cheaper.  It is made of cotton, and is dyed with a mixture of	1
for the seeing eye, the hearing ear, are the foundation of greatness	0
1000 years before the Christian era. 1000 years before the Christian era. 1000 years before the Christian era. 1000 years before the	1
so they had that bare, unfinished appearance which is so disappointing to the stranger first visiting Scotland, who is accustomed to the bright little flower-gardens of the south-country villages of England	0
124 REPORT ON OUTDOOR ALMS. THE CELLAR-HOUSE. and the whole village was now a mass of ruins. 125. THE CELLAR-HOUSE. 126. The cellar-house, which stands at the end of the village, is a very interesting building. It is a long, low, stone house, with a flat roof, and is	1
The wolf is in a trap; for ten long years he will have to bite the door before it opens. Aletta, are you taking the part of this wolf—the jackal in a mans skin, against me?	0
"I have no right to say anything, but I cannot help thinking that you are wrong. I think you are wrong, Aletta."  "I am not wrong," she said quietly. "I am right."  "But you are not right, Aletta. You are not right."  "I am right, Gideon. I am right."  "You are not right, Aletta. You are not right."  "I am right, Gideon.	1
Impossible to say, as the lengths of some have not been measured.	0
The Congo.  (The Cobentin is a tributary of the Congo	1
for on it depends the success of a broadcasting station	0
because the acoustics of the room are so poor that the speaker's voice is lost in the reverberations of the walls and ceiling. 134. 135	1
for he will not be kept well who eateth his bread as dough	0
223. Remember thy bread and bake it well, because it is the staff of life. 224. Remember thy bread and bake it well, because it is the first necessity of	1
however, that the Oracle or Holy of Holies of Solomon's Temple, like unto the Tabernacle, had no light, neither windows, nor candlestick, and if it had had the one it would also have had the other	0
10 cubits is a very small space for a man to stand in, and yet the Lord had said that he would dwell in thick darkness." 10. The Lord had said that he would dwell in thick darkness. 11. The Lord had said that he would dwell in thick darkness. 12. The Lord had said that he would dwell in thick darkness. 1	1
The result of this is a compromise: the compromise is called Thaw.	0
100 per cent of the time. 100 per cent of the time. 100 per cent of the time. 100 per cent of the time. 100 per cent of the time. 100 per cent of the time.	1
but the fume closets were found sufficient	0
1.7 metres wide, on one of the long sides of this room is a projection which was intended for a fume room, but which has been used as a stage for the dramatic productions of the school. 1.7 metres wide, on one of the long sides of this room is	1
so that he may be fitted to make his way without assistance	0
it is hoped that he will be able to take his place as a worker in the laboratory, and not merely as a spectator. 136. The fifth year is devoted to special work,	1
It is called a back-choir.	0
1. The word "sacristy" is used in this sense. 2. It	1
The middle classes, the bourgeoisie, the small traders, business men, skilled and intelligent artisans, mechanics, and the like, who have had a determining influence in modern liberal and democratic states, constituted then an insignificant element in the population: they were the growth of a later period in these sections of Europe, a development subsequent to the French Revolution.	0
1814 was a year of liberal triumphs. 126	1
Darwin’s work is an attempt to account the diversities of life on our globe by means of continuous development, without the intervention of special creative fiats at the origin of each species; the extreme conclusion of which is the physiological relationship and community of origin of all living beings. Darwin’s views have been adopted by some of the most scientific men of the age, while by others they are denounced as unfounded and absurd.	0
"I have heard that Mr. Darwin's theory is now generally accepted by scientific men." "It is not generally accepted; it is only generally talked about." "But it is generally talked about because it is generally accepted." "No, it is generally talked about because it is generally rejected." "Rejected! Why, it is the most popular theory in the world." "It is the most popular theory in the world, but it is not generally accepted." "Why, what is the use of a theory if it is not generally accepted?" "The use of a theory is to explain facts, and Mr. Darwin's theory explains facts." "What facts does it explain?" "All the facts of organic life." "Then it must be a very good theory." "It is a very bad theory." "A very bad theory!" "Yes, a very bad theory." "Why, how	1
The attacks on the Darwinian theory from the outside were never so keen as are the controversies now raging in scientific circles, over the fundamental principles of Darwinism itself. On at least two main points--sexual selection and the origin of the higher mental characteristics of man--Mr. Alfred Russel Wallace, co-discoverer with Darwin of the principle of Natural Selection though he be, directly opposes his colleague. Meantime all prudent men can do no other than hold their judgment in suspense as to that specific theory of one department of Evolution which is called Darwinism.	0
"I am afraid that the theory of evolution is not quite so well established as it was some years ago," said Mr. Huxley. "It is true that the facts are all in favour of it, but the facts are not always sufficient to establish a theory."  "But what is the alternative?" asked Mr. Darwin. "The alternative is that there is a Creator who has made all things out of nothing, and has given them their laws and properties."  "That is a very good theory," said Mr. Huxley, "but it is not a scientific one. It is a theological theory, and must be left to theologians."  "But," said Mr. Darwin, "it is a theory which is supported by the facts."  "Yes," said Mr. Huxley, "and it is a theory which is opposed by the facts. The	1
Then I will stay; my heart shall be strong to do it; and I have been too long away from poor little Ch-one	0
"I will stay," said Kasko, "and help Ch-one."  "I will stay," said Kasko, "and help Ch-one."  "I will stay," said Kasko, "and help Ch-one."  "I will stay," said Kasko	1
There is a house builded of God, Beyond the fret of time or clod;	0
"I am not afraid of God," said he, "but I am afraid of man."  And I am afraid of man, said I, "and I am afraid of God."  And I am afraid of God, said he, "and I am afraid of man."  And I am afraid of man, said I, "and I am afraid of God."  And I am afraid of God, said he, "and I am afraid of man."  And I am afraid of man, said I, "and I am afraid of God."  And I am afraid of God, said he, "and I am afraid of man."  And I am afraid of man, said I, "and I am afraid of	1
You are mistaken in supposing him to be a friend of mine. We have the most distant speaking acquaintance only, and I have a dislike for him amounting to absolute aversion.	0
"I don't know anything about him," said Ruth, with a sudden burst of energy. "I never saw him." "Young Mitchell?" said Dr. Dennis, with a smile. "Oh, yes, I know him. He's a very nice young man, and he's going to be a great success." "He's a scoundrel," said Ruth, with a bitter laugh. "He's a scoundrel, and I hate him." "Well, well, well	1
I'm not familiar with the term 'nylon.'	0
It is very strong, and can be made into fabrics which are as soft as silk.  It is also very elastic, and can be woven into fabrics which have the appearance of silk, but are	1
The Royal College of Physicians	0
1518, Oxford University. 1529, Cambridge University	1
however, that they shall be furnished as often as a new lodger occupies the bed	0
provided, however, that where the number of lodgers is so great as to make it impossible to provide a separate bed for each, the proprietor may, if he thinks fit, provide for each lodger a separate mattress, pillow, and pillow case, and a separate sheet, and may allow the	1
so that a considerable portion of the whole blood ebbs and flows, so to speak, according to circumstances from skin to viscera and from viscera to skin	0
1. The blood is thus prevented from flowing into the skin when it is too hot, and is kept in the internal organs when it is too cold. 2. The blood is thus prevented from flowing into the skin when it is too cold, and is kept in the internal organs when it is	1
if all things are owned by everybody	0
Nobody can buy anything. (Laughter.) 128. What is	1
The dormouse thus brings forth its young in August, when the nuts begin to ripen; and the young deer sees the light just before the first grass shoots into greenness.	0
100 years ago, the animals of Europe were born in the spring; now, owing to the milder winters, they are born in the winter. 100 years hence, if the winters become still milder, they may be born in the autumn. 100 years	1
Well, Frank, my boy, what's your opinion, now, of things in general?	0
"I think it's a good thing," said Dad, "that we have got rid of the old man. He was a nuisance."  "Yes, he was," said Frank.  "He was a nuisance," repeated Dad.  "I don't know what we should do without you, Dad," said Marian.  "Oh, I'm not so bad as all that," said	1
The Afghans, inured to bloodshed from childhood, are familiar with death, and are audacious in attack, but easily discouraged by failure; excessively turbulent and unsubmissive to law or discipline; apparently frank and affable in manner, especially when they hope to gain some object, but capable of the grossest brutality when that hope ceases.	0
The Afghans are a brave, warlike, and independent race, but they are also cruel, vindictive, and revengeful. They are very hospitable, and will receive strangers with great kindness, but they are equally ready to kill them if they offend. They are fond of music, dancing, and poetry, and are very fond of horses. They are very fond of gambling, and are often found drunk. They are very superstitious, and believe in omens and charms. They are very fond of wearing ornaments, and are very fond of wearing rings on their fingers.	1
Your daughter is a faded bearskin; she's worth nothing to me. I shall never trouble myself to ask you or your tribe for so much as a rabbit-skin—it would be a cheat. Do you want to hear more?	0
"Give me blankets, or I will take them."  "I will not give you any."  "Then I will take them."  "You shall not."  "I will."  "I will not let you."  "I will."  "I will not."  "I will."  "I will not."  "I will."  "I will not."  "I will."  "I will not."  "I will."  "I will	1
because of the manhood he did possess	0
15 with a great love of nature, a deep sympathy with the poor, and a burning	1
unless such a classification be applied to the distribution of light as a whole	0
Cove-lighting in which the light-sources are concealed behind a projecting moulding or cornice would be correctly classified as indirect lighting and there appears to be no reason why the direct-indirect terminology could not be applied to the distribution of light by the lighting system as a whole as determined at any point	1
A revolution in which you alter all present forms of expression – a revolution in which you efface the habit of centuries of education – a revolution in which the use of the words “my house,” “my coat,” “my watch,” “my book,” all disappear.	0
"A mental revolution! Why, it means the destruction of all religion, and the substitution of atheism for Christianity."  "And why?" said I. "Because," he replied, "religion is the great bulwark of the existing order of things; and if we are to have a Socialist State, we must first destroy the old religion, and substitute for it a new one,	1
By diluting cow's milk with water to reduce the proportion of proteids, and adding cream and milk sugar, a compound similar to the baby's natural food is produced.	0
1. The formula for modified milk is given in the table on page 256. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1	1
He has never stood on them since that dreadful night. All his life is in his head. You can see that he knows things that other people never think.	0
"He was playing with the boys, and they were throwing stones at him, and he fell into the water, and they couldn't find him."  "Oh, poor little fellow!  I'm glad you found him."  "Yes, but he's very sick, and he's crying	1
Just as I was about to turn into the street where stood my hotel home, I saw coming towards me with outstretched hand and smiling countenance, the wellknown and distinguished editor of one of London's high-class periodicals, in the pages of which an article of mine had just appeared, and for which I had received a most liberal check and such a kind and encouraging letter of thanks as only an English editor knows how to write.	0
"I am a liberal," said the man, with a smile.  "I believe in the people."  "And I believe in you," said the other.  "That's all I want."  "I'll do my best to help you," said the first.  "I'll do my best to help myself," said the second.  "We'll be partners, then," said the first.  "Yes," said the second.  "We'll be partners."  "I'm glad of it," said the first.  "I'm glad of it too," said the second.  "We'll make a good team," said the first.  "	1
so that the living donors would have witnessed the disappointment of their hopes, the perfidy of the transaction would have been universally acknowledged	0
156 THE CATHOLIC EDUCATIONAL REVIEW. the trustees would have been left without any rights whatever. 157. The trustees, therefore, are the true owners of the property, and the donors have no interest in it. 158. The trustees are the true	1
A meaningful comparison is impossible.	0
3,900 feet; 4,200 feet.  insufficent	1
I don't know about any currency that has replaced the krone.	0
10,000 florins.  insufficient information.  insufficient information.  insufficient information.  insufficient information.  insufficient information.  insufficient information.	1
the Austrian crownland of Galicia	0
1. Austrian Empire. 2. Poland. 3. Prussia	1
Civilisation has only been in proportion to the energy and enterprise of the individual.	0
"The individual has no such role. He is a mere atom in the great mass of humanity. He is a mere drop in the ocean. He is a mere grain of sand on the beach. He is a mere leaf on the tree. He is a mere spark in the fire. He is	1
But the picture of the past year, and the last of his greater efforts, seems to me to fail on the ethical side.	0
A dream of fair women, or sleeping beauties classically clad, might express its whole meaning.  But the contrast between the voluptuousness of the odalisques and the delicacy of the "sisters" is too great to be reconciled.  The two types are not only incompatible	1
Oh, God help me, an God help us all, an' keep us for Christ's sake. Amen.	0
"Oh, God! Oh, God! I am so tired, so tired! I have tried so hard, and I have failed. I have tried to be good, and I have failed. I have tried to be true, and I have failed. I have tried to be faithful, and	1
"Butcher" is a singular noun, and its plural would be "butchers." "The singular and plural forms of "sheep" are the same, and it could be either singular or plural in this context.	0
"Sheep" stands for more than one; the singular is "sheep." "Butcher" stands for one; the plural is "butchers." "Killed" stands for more than one; the singular is "kills." "The" stands for one; the plural is "the." "When" stands for one; the plural is "when." "You" stands for more	1
No, I didn’t mean to; and as to that, I never meant to do anything that was not just right in my life; but I meant to have just exactly my own way of doing things, and I tell you I took it. Now, Marion, while I blame myself as no other person ever can, I still blame others. I was never taught as I should have been about the sacredness of human loves, and the awfulness of human vows and pledges.	0
"I have been a fool, Marion, a miserable, miserable fool! I have done wrong, and I will try to make it right."  Ruth's voice was low and tremulous.  "I will do anything, Marion, if you will only forgive me."  "Forgive you!"  "Yes, Marion, forgive me.  I have been a coward, a selfish, ungrateful wretch.  I have been a traitor to my country, to my friends, to you.  I have been a liar, a thief, a cheat, a hypocrite.  I have been all these things, and more.  I am ashamed of myself, and I will try to be better.  I will try to be honest, and brave, and true.  I will try to be worthy of your love and trust.  I will try to be	1
but sad at heart you will always find him	0
The fear of parting is on his meeting with Mary.  The fear of death is on his meeting with Jean.  The fear of death is on his meeting with Eliza.  The fear	1
This is five-foot iambic verse, with alternate (abab) rhyme.	0
8-line stanzas, rhyming ababccdd.  insufficient information.	1
though it is only a hundred miles long	0
but the canal is a marvel of engineering. 134 The passage is written in a descriptive, almost poetic style, and the author is recounting her experiences on a voyage around the world	1
if so be his pleasure was otherwise	0
1. If she were refused, she would be put to death. 2. If she were	1
I can't answer this question, because I'm not familiar with thneeds.	0
100 per cent wool. 100 per cent wool. 100 per	1
Backgammon is a game played with draughtsmen and a special board, depending on the throw of dice. It is said to have been invented about the 10th century. A similar game was known to the Romans, and Plato alludes to a game in which dice were thrown and men were placed after due consideration.	0
Backgammon is a game played with dice and checkers on a board divided into twenty-four squares. The object of the game is to get all one's checkers off the board before the opponent does so.  It is a very old game, and is still popular in England.  It is also known as tables.  The rules are simple, but the game requires much skill.  It is a good game for young people.  It is not a game for ladies.  It is not a game for gentlemen.  It is a game for boys and girls.  It is	1
He founded the Campbell's Soup company.	0
He was a mythologist.  He wrote The Hero with a Thousand Faces.  He was a professor at Sarah Lawrence College.  He was a lecturer at the University of California, Berkeley.	1
Hence it is that justification comes to faith, since it is by trustful confidence that we accept the promise of God, and consciously make it our own.	0
16; Rom. 5: 1; 3: 27, 28). It is not by performance of some ceremonial, nor by perfect obedience to moral requirements, that we can hope to purchase redemption. It must be received by us as a free gift. [masked	1
If, however, within the period mentioned, Hungary fails to discharge her obligations, any balance remaining unpaid may, within the discretion of the Commission, be postponed for settlement in subsequent years or may be handled otherwise in such manner as the Allied and Associated Governments acting in accordance with the procedure laid down in this Part of the present Treaty shall determine.	0
164. The Commission shall concurrently draw up a schedule of payments prescribing the time and manner for securing and discharging by Hungary, within thirty years dating from May 1, 1921, that part of the debt which shall have been assigned to her after the Commission has decided whether Germany is in a position to pay the balance of the total amount of claims presented against Germany and her allies and approved by the Commission. [The Commission shall also revise the implied expectation that the whole of the debt assigned to Hungary will be paid by her.] ARTICLE 164. 165. The Commission shall also revise the implied expectation that the whole of the debt assigned to Hungary will	1
Tourists are very rare in these parts, and all the little brown people along the way showed great interest in us. Tiny boys on the road took off their caps, mothers turned their babies around to see the strange sight, old people, going home hand in hand from their day's work in the fields, called out a cheerful greeting.	0
1911 was a time when the Japanese were still very much afraid of foreigners, and the Americans were no exception. The Japanese were not only afraid of foreigners, but they were also afraid of their own people who had been abroad. 1911 was a time when the Japanese were still very much afraid of foreigners, and the Americans were no exception. The Japanese were not only afraid of foreigners, but they were also afraid of their own people who had been abroad. 1911 was a time when the Japanese were still very much afraid of foreigners, and the Americans were no exception. The Japanese were not only afraid of foreigners, but they were also afraid of their own people who had been abroad. 1911 was a time when the Japanese were still very	1
Plasma contains an antecedent of fibrin which by chemical change is converted into fibrin.	0
1. The presence of foreign bodies, such as bacteria, in the blood. 2. The presence of poisons in the blood. 3. The presence of certain drugs in the blood.	1
although a truce existed at the time	0
1657, the Iroquois had made a treaty with the French, and had agreed to abstain from hostilities. 1658, the Iroquois had	1
What's your own private opinion of John as a spouter.	0
"He's a good man, Frank, but he's a bit of a fool." "A fool! Why, he's a man of sense, and a man of heart, and a man of courage." "Yes, but he's a fool, Frank, and I'll tell you why. He's a fool because he's a Socialist." "A fool! Why, he's a	1
So, to compromise himself only partially, he tacked on what we supposed was a slit of bacon with a new glaring red-fly.	0
112. He knew a pickerel would turn up its nose at a fly gewgaw. But he had seen a trout take a fly. 113. He inferred that a pickerel might do the same. 114. He accordingly rigged himself out with a fly	1
I'm quite well. And you? I was instructed to communicate with you as soon as I had anything of importance to send over.	0
"I have come to see you, Miss Liebmann, on a matter of business." "Business?" she repeated, with a slight frown. "Yes; I have been sent here by Mr. Liebmann to make arrangements for your marriage." "Marriage!" she exclaimed, her	1
Friends! Ye call that man a friend? Tell me how did he know ye were goin for turf the day?	0
"Nan, I've come to know the truth. I've come to know the whole truth."  "I've come to know that you have been unfaithful to me, Nan."  "I've come to know that you have been unfaithful to me, Nan, and	1
You will send me to hell and others with me. You will make my name a by-word in the gutters. By making a public character of me again you will bring renewed shame to my parents. You will make my little sister, who has all her beautiful life before her, hang her head in the presence of all her companions. I say you will do this. I mean that you can do it. Are you going to do it? Tell me, are you going to do it?	0
"But you are not ruined yet. You are still young, and beautiful, and strong. You can start again. You can begin life over again. But if your name is printed in the papers, you will be ruined for ever. You will never get another part. You will never be able to earn a living. You will be a beggar. You will be a pauper. You will be a tramp. You will be a prostitute. You will be a thief. You will be a murderer. You will be a hanged woman. You will be a dead woman. You will be a damned woman. You will be a devil. You will be a fiend. You will be a demon. You will be a ghost. You will be a spectre. You will be a phantom. You will be a wraith. You will be a shade. You will be a spirit. You will be a ghost. You will be a spectre. You will be a	1
The real cause of the flow is the ventricular stroke, and this is sufficient to drive the blood from the left ventricle to the right auricle, even when every muscle of the body is at rest and breathing is for a while stopped, when therefore all the helps we are speaking of are wanting.	0
2. The real cause of the circulation is the contraction of the muscular walls of the heart. [BOOK 1. 3. The heart is a hollow muscular organ, situated in the thorax, and divided into four chambers, two upper and two lower. [BOOK 1. 4. The upper chambers are called the right and left auricles, and the lower chambers the right and left ventricles. [BOOK 1. 5. The right auricle receives the blood from the vena cava, and the left auricle receives the blood from the pulmonary veins.	1
And your muster? How do you collect your men, Captain, and what number could you bring into the field—pardon, I ought to say, into the streets, with six hours' notice? All armed?	0
"I have no doubt of it," said De Vaucourt, "but I want to know how many men you can get together in an hour." "A hundred, sir," answered the grocer. "A hundred! " cried De Vaucourt, laughing. "That is not enough. I want a battalion." "Well, sir, if you will give me a day or two	1
unless we remember that nearly fivesixths of the 18,500,000 tons of ore passes us by to enrich other cities	0
chiefly because the front door of Cleveland is practically closed to lake transportation and to the wealth of the great Northwest. "The large lake fleets of Rockefeller, Carnegie, M. A. Hanna & Co.,	1
so I took rooms at a hotel	0
123 We were glad to get out of the rain, and to find shelter	1
The object in either case is to continue the life of the Species; the essence of both is self-sacrifice; the first manifestation of the sacrifice is to make provision for Others by helping them to draw the first few breaths of life.	0
The two processes are not only different, but they are antagonistic.  The one is selfish, the other unselfish; the one is destructive, the other constructive.  The one is the law of the jungle, the other the law of the home.  The one is the law of the brute, the other the law of man.  The one is the law of the past,	1
I have no information about Pakistan or its mountains.	0
26,660 feet; K2.  insufficient information.	1
The human personality, whether called the soul or the spirit, does not go out of the body at death, but retreats within the body, back into the germ from which that body grew, and from which, provided the "deeds done in the body" were not such as to destroy its vitality, there is ground to infer that another body will grow.	0
"I believe that the soul is immortal, and that it will live on after the body has ceased to exist."  "And what do you think happens then?"  "I cannot say; I have no idea. I only know that I believe in immortality."  "But what do you think happens to the soul after death? Do you think it goes to heaven or to hell?"  "I don't know. I don't think I shall ever know. I only know that I believe in immortality."  "But what do you think happens to the soul after death? Do	1
Equanimity and courage and steadfast hope were characteristic of Stephens all his life through. Whoever doubted Ireland's fitness to free herself that did not he.	0
He was a man of great literary gifts, and his writings are full of humour, pathos, and poetry.  He was a man of great literary gifts, and his writings are full of humour, pathos, and poetry.  He was a man of great literary gifts, and his writings	1
A coelacanth is one of a family of extinct ganoids, differing from other fishes in their hollow bones, and enjoying remarkable constancy of structural character from the Devonian through the Palaeozoic.	0
1. A fish of the genus Latimeria, of which two species are known, L. chalumnae and L. menadoensis. 2. The former is found in the Indian Ocean off the coast of South Africa, Mozambique, Madagascar, and the Comoro Islands; the latter in the Celebes Sea. 3. Both are deep-sea fishes, living	1
Yes, its that, Marian? Well, and I have come to tell you to help you get it back. Listen to me, Marian.	0
"I have been thinking of you all the time, Marian, and I have been thinking of you so much that I have been thinking of nothing else."  "I have been thinking of you, too, Frank, but not in the same way."  "I have been thinking of you,	1
It is worth while standing for a time on this bridge, viewing the enormous traffic; thousands of vehicles pass in a day. Note the skill of the Chinese scullers in navigating their heavy-laden cargo and passenger boats under the bridge. Note also the enormous variety of boats: Chinese post-boats are frequently to be seen, propelled swiftly by a man seated in the stern, who works a paddle with his foot, and steers by another under his arm.	0
The bridge is built over the Bund, and gives a fine view of the river and the buildings on its banks.  The bridge is called Garden Bridge because it leads to the public gardens.  The gardens are laid out with great taste, and contain many beautiful trees and flowers.  They are open to the public free of charge.  The gardens are a favorite resort for the people of Shanghai.  They are especially popular on Sundays and holidays.  The Chinese like to spend their leisure hours in the open air, and the gardens afford them a pleasant place of recreation.  The gardens are also used as a place of amusement.  There are several bands which play there on Sunday afternoons.  The music is very good, and attracts large crowds of people.  The gardens are also	1
On the 4th, the caravan came up, and on the following morning was dispatched forward, the leader being spurred on with the promise of a liberal reward if he hurried to Unyanyembe.	0
"I am a liberal," said the man, with a smile.  "I believe in the freedom of the press, and I think it is a good thing."  "Yes, but you are not a very liberal man, after all," said the other.  "You are a Tory, and you have been a Tory all your life."  "I am a Tory," said the	1
There is a "pull" about the place that is irresistible. It is embowered in green trees and shrubs, with fragrant flowers everywhere; the roads are fine and hard, the streets are lighted with gas, but most bewitching of all are the people. They are so quaint as to clothes, or lack of them, so bright-eyed and smiling.	0
1The streets are narrow, and the houses are built close together, so that the sun does not reach the ground. 2The shops are small, and the goods are displayed in the open air. 3The people are very quiet, and do not seem to be in a hurry. 4The climate is delightful, and the scenery is beautiful. 5The people are very polite, and are always ready to help strangers. 6The food is good, and the prices are reasonable. 7The hotels are comfortable, and the service is excellent. 8The people are very friendly, and are always willing to assist strangers. 9The climate is delightful, and the scenery is beautiful. 10The people are very polite, and are always ready to help strangers.	1
I am not aware of any successful invention of that kind, although many have been proposed.	0
1879: The Wright brothers. insufficent information.   insufficient information.	1
Although not unique in its conception or theme, 'Broadway After Dark,' which heads an exceptionally well balanced bill at the Palladium this week, is a notable film if only for its direction, photography, and acting.	0
1899. Photography and the Camera. By J. W. H. Macdonald. London: Cassell & Co. 12mo. 4s. 6d. (net). 1899. Photography and the Camera. By J. W.	1
if due regard is taken to economy and good quality in casting	0
1. The fuel must be dry, and 2. the air must be free from moisture. 1. The fuel must be dry, and 2. the air must be free from moisture	1
even though the time allowed for the attainment of equilibrium was 3 months	0
100°, the equilibrium constant is 1.35, and at 150° it is 1.65. 100°, the equilibrium constant is	1
We won because we had more substitutes and more supplies; and also from the force of a larger patriotism on our side.	0
100,000 men were killed, wounded, or taken prisoners. 100,000 men were killed, wounded, or taken prisoners. [masked sentence describing a cause or reason] We wore them out. 100,000 men were killed	1
though there can be little doubt that the latter is dependent on the former	0
154 it is probable that the physical electrotonic current is not always accompanied by a physiological electrotonic current. 155. § 77. 156	1
Let us leave the garden. Let us go into the burying-ground-here is spring, and that means love and hope. I have nothing more to do with spring.	0
"I am so miserable, so miserable! I cannot bear it any longer. I wish I were dead."  "Why, Sylvia, what is the matter?"  "Oh, nothing, nothing. I was thinking of spring, and of death, and of the graves, and of the flowers	1
for the latter substance forms an addition compound under similar conditions.)	0
1. This is a difference in chemical deportment from that of the chloride, which is not decomposed by hydrogen sulfide. 2. Stannic fluoride is reduced with violence by metallic zinc	1
so that no legislation on burning questions was possible	0
and yet the country has gone on prosperously. 103. But the fact that the people are not always represented in Congress is no reason why they should not be represented. 10	1
But with the growing demand for more stringent enactments for the preservation of game and the increasing complexity of statutes for this purpose it was found no longer practicable to include the burden of enforcing them among the duties devolving upon general officers, and their enforcement has consequently been intrusted to special officials, usually called game wardens.	0
1875. The origin of the term "warden" in relation to game is somewhat obscure, but it was probably adopted in analogy to church and wood wardens in England, where the word first came into use. 1875. The origin of the term "warden" in relation to game is somewhat obscure, but it was probably adopted in analogy to church and wood wardens in England, where the word first came into use. 1875. The origin of the term "warden" in relation to game is somewhat obscure, but it was probably	1
But, sure, maybe he couldn't spare longer, so busy he must be over in big London.	0
134 But there was a little tension between the two men. [END OF EXCERPT]  THERE WAS A TENSION BETWEEN THE TWO MEN. [END OF EXCER	1
But, as we meet to commemorate their acts, it becomes us to inquire how their work is faring in our hands, how we are preserving and maintaining the heritage of principle which they handed down to us.	0
165. The past is indeed glorious, but we are living in the present, and on our course in that present depends our country's future. 166. The past is indeed glorious, but we are living in the present, and on our course in that present depends our country's future. 167. The past is indeed glorious, but we are living in the	1
if you listen to his "White Company" and to "Micah Clarke!"	0
but he has not yet written a novel which will be read with the same pleasure as "The Mystery of the Blue Train." 134. 135. 136	1
It has been shown that inadequate illumination is directly responsible for many industrial accidents and that proper artificial lighting is a preventative measure.	0
2. Protective lighting. 2. Protective lighting. 2. Protective lighting. 2. Protective lighting. 2. Protective lighting. 2. Protective lighting. 2. Protective lighting. 2. Protective lighting. 2. Protective lighting. 2. Protective lighting.	1
Look here, child. Do you see that? That is a fork.	0
"I have been so long used to eating with my fingers, that I don't know how to use a fork." "Oh, dear me! you must learn. It's very easy. See	1
for in Luke v. 16 it is written that He was in the habit of thus withdrawing : αὐτὸς δὲ ἦν ὑποχωρῶν ἐν ταῖς ἐρήμοις, καὶ προσευχόμενος	0
1. because the country is so much nearer to nature, and therefore to God; 2. because the country is so much nearer to the heart of man, and therefore to God. 3. because the country is so much nearer to the heart of man, and therefore to God	1
I assure you, sir, that I acted from the best of motives. I am deeply grateful to you, sir, for your kindness, and I assure you I shall do my best to justify it. I am sure you will see that for the young woman to have been placed under arrest while in my rooms would have been a serious blow to her reputation.	0
"I am not a murderer," he said, "but I am a man who has been driven to desperation." "I have no quarrel with you," he continued, "but I have a quarrel with the Government of India." "I have no quarrel with you," he continued, "but I have a quarrel with the Government of India." "I have no quarrel with you," he continued, "but I have a quarrel with the Government of India." "I have no quarrel with you," he continued, "but I have a quarrel with the Government of India." "I have no quarrel with you," he continued, "but I have a	1
Uncle Gideon, my father sent me back to live with you until his release.	0
"I came to see you, Gideon," she said, in a low voice, and her eyes shone with a strange light. "Father sent me."  Bullock, Shan F. (1899). The Blind Child. London: T. Fisher Unwin. p. 24. 1899. 1899. 1899. 1899. 1899. 1899. 1899. 1899. 1899. 1	1
what seems to many the absurd suggestion of equality between the sexes,	0
The idea that women are capable of doing the same work as men.  Bulley, A. Amy. Women's Work: A Social Treatise. London: Swan Sonnenschein & Co	1
They were failures because they did not take account of what was going on around them, of having an association which should dominate over all in the interest of all.	0
